Chr	gene_name	geneStart	geneEnd	exon_count
9	IFNE	21481067	21481693	1
9	CDKN2A	21974475	21974825	1
9	TUSC1	25677682	25678320	1
9	PLAA	26905510	26947044	14
9	EQTN	27284722	27297054	8
9	TAF1L	32630098	32635578	1
9	BAG1	33255218	33264673	7
9	ARID3C	34621457	34628013	7
9	DNAJB5	34993233	34997258	3
9	RUSC2	35546521	35561381	11
9	TLN1	35697790	35725693	56
9	OR13J1	35869462	35870400	1
9	HRCT1	35906287	35906634	1
9	EXOSC3	37780678	37785043	4
9	IGFBPL1	38411399	38424423	4
9	ZNF658B	41579515	41581974	1
9	ANKRD20A2	40223396	40265464	15
9	ANKRD20A3	66110773	66152853	15
9	CBWD3	68242031	68299586	15
9	TMEM252	68537258	68540813	2
9	C9orf135	69820879	69906135	6
9	ABHD17B	71862580	71875079	4
9	ABHD17B	71866786	71875079	3
9	RFK	76387398	76394170	4
9	FOXB2	77019654	77020952	1
9	IDNK	83623171	83643779	5
9	GKAP1	83739696	83806516	11
9	NTRK2	84670748	85021436	17
9	NTRK2	84670748	84871816	14
9	NTRK2	84670748	84871816	13
9	NTRK2	84670748	84810578	12
9	GOLM1	86027816	86079319	9
9	C9orf153	86221687	86229602	3
9	ISCA1	86266042	86282457	4
9	ZCCHC6	86288676	86353198	26
9	C9orf170	87148730	87156769	2
9	CTSL3P	89577649	89591618	5
9	CDK20	87967461	87974445	8
9	C9orf47	88990995	88991987	3
9	CENPP	92325998	92613148	8
9	BICD2	92715153	92764743	7
9	ANKRD19P	94611767	94624366	6
9	ZNF484	92846227	92875028	4
9	ZNF484	92846227	92856224	3
9	PHF2	93576773	93677675	22
9	BARX1	93952163	93955145	4
9	FANCC	95101706	95249290	14
9	ERCC6L2	95876005	95966719	14
9	AAED1	96641758	96655280	6
9	ZNF510	96758777	96776068	5
9	ZNF782	96817922	96851960	4
9	CCDC180	97307755	97376893	37
9	FOXE1	97853914	97855035	1
9	TRIM14	100849557	100881469	5
9	TBC1D2	98199380	98255540	13
9	COL15A1	98944061	99069885	42
9	ERP44	99982611	100098839	12
9	MURC	100578143	100586450	2
9	RNF20	101535423	101562421	19
9	CYLC2	102995380	103005677	5
9	SMC2	104095384	104139314	24
9	OR13F1	104504262	104505221	1
9	OR13C4	104526252	104527208	1
9	OR13C3	104535769	104536812	1
9	OR13C8	104569167	104570129	1
9	OR13C5	104598456	104599412	1
9	OR13C2	104604670	104605626	1
9	OR13C9	104617247	104618203	1
9	OR13D1	104694421	104695461	1
9	ZNF462	106923383	107011029	12
9	FRRS1L	109137454	109167290	5
9	PALM2	109640861	109943424	7
9	PALM2-AKAP2	109780488	110168496	11
9	PALM2-AKAP2	109780488	110168496	10
9	C9orf152	110200947	110207578	2
9	TXN	110244156	110256434	5
9	TXNDC8	110303681	110337795	6
9	ZNF483	111527395	111576413	5
9	ZNF483	111527395	111543169	5
9	GNG10	111661634	111666939	2
9	KIAA1958	112574080	112660068	3
9	WDR31	113316748	113332021	9
9	ALAD	115190400	115195580	11
9	RGS3	113463802	113541426	18
9	RGS3	113593919	113596952	5
9	PHF19	120857943	120874740	14
9	PHF19	120869685	120874740	4
9	CNTRL	121088326	121177185	42
9	OR1J1	122476957	122477925	1
9	OR1J2	122510801	122511742	1
9	OR1J4	122519140	122520081	1
9	OR1N2	122553169	122554161	1
9	OR1L8	122567547	122568476	1
9	OR1Q1	122614737	122615681	1
9	OR1B1	122628578	122629534	1
9	OR1L1	122661715	122662647	1
9	OR1L3	122675129	122676103	1
9	OR1L4	122723989	122724924	1
9	OR1L6	122749847	122750782	1
9	OR5C1	122788932	122789894	1
9	OR1K1	122800122	122801072	1
9	DENND1A	123381431	123929904	22
9	DENND1A	123401809	123929904	21
9	NR6A1	124522704	124771118	10
9	GAPVD1	125298921	125362745	26
9	MAPKAP1	125438886	125672573	10
9	MAPKAP1	125438886	125672573	11
9	MAPKAP1	125438886	125585648	8
9	MVB12B	126326929	126503262	10
9	RALGPS1	126962289	127218768	18
9	FAM129B	127506844	127578936	14
9	FAM129B	127506844	127568873	14
9	STXBP1	127612403	127690856	19
9	PTRH1	127714099	127715638	5
9	FPGS	127802924	127813603	15
9	FPGS	127804296	127813603	14
9	FAM102A	127943191	127980136	11
9	SLC25A25	128068319	128107443	10
9	GLE1	128504805	128541169	16
9	LRRC8A	128907164	128916370	2
9	NUP188	128947719	129006677	44
9	C9orf50	129612346	129620573	7
9	NTMT1	129632703	129635463	3
9	GPR107	130053932	130135120	18
9	ABL1	130714319	130885682	11
9	ABL1	130835446	130885682	11
9	AIF1L	132979792	132985529	3
9	STKLD1	133376473	133405420	18
9	TMEM8C	133514635	133524843	5
9	FAM163B	133579021	133580222	2
9	RXRA	134326631	134436613	10
9	PAEP	135561801	135565800	6
9	SOHLH1	135694345	135699466	7
9	KCNT1	135702258	135792160	31
9	CAMSAP1	135811308	135907158	17
9	UBAC1	135933399	135961161	10
9	QSOX2	136208727	136245802	12
9	DNLZ	136362011	136363713	3
9	PMPCA	136410668	136423263	13
9	AGPAT2	136673751	136687356	5
9	LCN10	136739524	136742902	6
9	LCN8	136754497	136757929	7
9	LRRC26	137168853	137169942	2
9	TMEM203	137205003	137205413	1
9	FAM166A	137243699	137247714	7
9	NRARP	137301583	137301927	1
9	ARRDC1-AS1	140510120	140510650	1
X	CSF2RA	1282703	1309588	9
Y	CSF2RA	1282703	1309588	9
X	CSF2RA	1282703	1309478	11
Y	CSF2RA	1282703	1309478	11
X	CSF2RA	1282703	1305500	9
Y	CSF2RA	1282703	1305500	9
X	CSF2RA	1282703	1305500	6
Y	CSF2RA	1282703	1305500	6
X	CSF2RA	1361596	1382862	8
Y	CSF2RA	1361596	1382862	8
X	DHRSX	2221040	2500924	7
Y	DHRSX	2221040	2500924	7
X	ARSD	2907270	2929274	10
X	ARSH	3006612	3033384	9
X	VCX3A	6533744	6534496	2
X	VCX2	8170031	8170642	2
X	FRMPD4	12138971	12720532	17
X	TMSB4X	12976261	12976810	2
X	FAM9C	13038440	13043788	6
X	GPM6B	13772880	13816903	8
X	GPM6B	13774543	13816903	8
X	ASB9	15244505	15269873	7
X	ASB11	15283504	15314485	7
X	SCML1	17744186	17753391	7
X	SCML1	17749953	17753391	3
X	MAP3K15	19360748	19515260	29
X	SH3KBP1	19536416	19799683	17
X	DDX53	23000057	23001952	1
X	PTCHD1	23334875	23394184	3
X	ACOT9	23703893	23743143	15
X	KLHL15	23987920	24006692	2
X	MAGEB10	27821306	27822349	1
X	DCAF8L1	27979531	27981333	1
X	GK	30653537	30728741	19
X	FAM47C	37008410	37011517	1
X	RPGR	38285539	38327366	15
X	ARAF	47562967	47571456	15
X	SYN1	47572933	47619727	13
X	ZNF182	47976166	48002608	4
X	ZNF182	47976166	47988594	4
X	ZNF630	48058467	48066885	4
X	SPACA5B	48130687	48132528	4
X	SSX4	48384053	48391968	6
X	SSX4B	48403455	48411371	6
X	TBC1D25	48539797	48560974	6
X	ERAS	48829123	48829824	1
X	SLC35A2	48904589	48911635	4
X	GRIPAP1	48974192	49002228	26
X	GRIPAP1	48834662	48858639	20
X	WDR45	49074802	49078094	10
X	GPKOW	49113620	49123721	11
X	CACNA1F	49205136	49233308	48
X	PPP1R3F	49269869	49287089	4
X	GAGE4	49104714	49110792	4
X	GAGE2C	49227293	49233386	4
X	PAGE4	49830428	49833861	4
X	SHROOM4	50596694	50814017	9
X	NUDT10	51332965	51336238	2
X	MAGED1	51894304	51901929	12
X	MAGED4B	52062229	52068171	11
X	XAGE1D	52528246	52532931	4
X	SPANXN5	52796487	52797347	2
X	FAM156A	52947946	52948587	1
X	IQSEC2	53235170	53281520	14
X	RIBC1	53426276	53430987	6
X	HSD17B10	53431403	53434344	6
X	HUWE1	53533308	53654106	81
X	WNK3	54198323	54333672	22
X	ALAS2	55009179	55025999	9
X	PAGE2B	55076041	55078797	4
X	FAM104B	55143778	55161155	4
X	PAGE5	55221382	55224002	4
X	PAGE3	55284938	55290335	4
X	FOXR2	55623711	55624646	1
X	SPIN2B	57119852	57120628	1
X	SPIN2A	57135820	57136596	1
X	ZXDB	57592048	57594459	1
X	ARHGEF9	63638027	63754311	10
X	PJA1	69161306	69163072	1
X	FAM155B	69505282	69529955	3
X	EDA	69616308	69860867	2
X	EDA	69616308	70035608	8
X	AWAT2	70041807	70049931	7
X	AWAT1	70234695	70240289	7
X	RAB41	70282217	70284642	8
X	TEX11	70529094	70897545	29
X	CXorf65	71103986	71106555	6
X	TAF1	71366314	71464045	38
X	ACRC	71580821	71612981	12
X	NHSL2	71358496	71360625	1
X	ERCC6L	72205013	72238910	2
X	ERCC6L	71341588	71344971	1
X	DMRTC1	72872451	72875693	6
X	PABPC1L2A	73078783	73079385	1
X	CHIC1	73563284	73681004	6
X	KIAA2022	74739404	74745649	3
X	PGAM4	77968873	77969637	1
X	ATP7A	77971641	78046569	22
X	TAF9B	78131609	78139610	7
X	CYLC1	83861182	83886583	5
X	HDX	84321888	84475396	9
X	SATL1	85092538	85108967	5
X	ZNF711	85247572	85271827	7
X	RPA4	96884310	96885095	1
X	TAF7L	101269192	101293044	13
X	ZMAT1	101883509	101918632	6
X	BEX5	102153929	102154264	1
X	GPRASP1	102653913	102658100	1
X	RAB40AL	102937318	102938154	1
X	BEX1	103062896	103063273	1
X	BEX4	103216153	103216515	1
X	TCEAL5	103273942	103274562	1
X	RAB40A	103499922	103500755	1
X	TCEAL1	103629916	103630395	1
X	TMEM31	103712258	103713997	2
X	H2BFWT	104012711	104013659	2
X	SLC25A53	104104333	104105256	1
X	FAM199X	104166785	104189777	6
X	TSC22D3	107714518	107715900	2
X	COL4A5	108440125	108696377	53
X	COL4A5	107683355	107939607	52
X	AMMECR1	110198519	110318070	5
X	ZCCHC16	112454728	112455660	1
X	CT83	116461740	116462855	2
X	DOCK11	118495971	118685806	53
X	LONRF3	118974780	119017689	11
X	NKRF	119589351	119592496	2
X	AKAP14	119903223	119920606	4
X	AKAP14	119903223	119903594	2
X	CUL4B	120526760	120574616	21
X	CT47A11	120935149	120936902	2
X	CT47A10	120940010	120941763	2
X	CT47A9	120944870	120946623	2
X	CT47A8	120949731	120951484	2
X	CT47A7	120954591	120956344	2
X	CT47A6	120959474	120961227	2
X	CT47A5	120964335	120966088	2
X	CT47A4	120969195	120970948	2
X	CT47A3	120974055	120975808	2
X	CT47A2	120978915	120980668	2
X	CT47A1	120983775	120985528	2
X	OCRL	129540439	129590269	24
X	OCRL	129540439	129590269	23
X	ZDHHC9	129806369	129841944	9
X	OR13H1	131544073	131544999	1
X	FRMD7	132077871	132127843	12
X	CT55	135156958	135171170	6
X	INTS6L	135520992	135581635	17
X	CT45A5	135777635	135781728	4
X	CT45A6	135794897	135798992	4
X	ADGRG4	136308777	136416490	23
X	ATP11C	139728899	139832188	29
X	CXorf66	139955895	139965495	3
X	MAGEC1	141905072	141908832	2
X	SPANXN3	143508814	143517390	2
X	SPANXN2	143712034	143720667	2
X	UBE2NL	142967202	142967663	1
X	SPANXN1	145247586	145255813	2
X	MAGEA9B	149582231	149583178	1
X	LOC642980	148846061	148846465	1
X	CXorf40B	149932543	149933873	2
X	CD99L2	150769033	150898587	11
X	HMGB3	150985599	150987913	4
X	VMA21	151397308	151405057	3
X	PASD1	151601553	151676142	15
X	CSAG3	151627708	151628048	2
X	PNMA3	153057055	153058446	1
X	TREX2	153444719	153445429	1
X	HAUS7	153447877	153470586	10
X	HAUS7	152366529	152389238	11
X	ATP2B3	153536247	153580297	20
X	SRPK3	153781086	153785519	15
X	LCA10	152802869	152807244	5
X	IRAK1	154011858	154019811	13
X	IRAK1	154011858	154019811	14
X	OPN1MW2	154219815	154233179	6
X	TKTL1	154295859	154329687	13
X	TAZ	154411843	154421003	9
X	ATP6AP1	154428692	154435890	10
X	GDI1	154437254	154442671	11
X	FAM3A	154506810	154515771	9
X	CTAG2	154652128	154653514	3
X	F8	154837596	155022551	26
X	H2AFB1	154885049	154885396	1
X	F8A1	154886374	154887489	1
X	H2AFB2	155380786	155381133	1
X	F8A2	155382114	155383229	1
X	F8A3	155457484	155458599	1
X	H2AFB3	155459579	155459926	1
Y	TSPY2	6246268	6248824	6
Y	CDY2B	17878266	17879891	1
Y	HSFY1	19168061	19172077	3
Y	HSFY1	18546787	18548470	2
Y	HSFY2	18731768	18773617	2
Y	RBMY1B	21513350	21525507	11
Y	RBMY1D	21880353	21892512	11
Y	RBMY1E	21903895	21916053	11
Y	PRY2	22072322	22084838	3
Y	RBMY1F	22168819	22180968	11
Y	RBMY1J	22405447	22417602	11
Y	DAZ2	23219740	23285500	23
Y	CDY1B	24045603	24047687	2
Y	CDY1B	24046065	24047687	1
Y	DAZ3	24768933	24813184	18
3	SEMA5B	122910142	122961262	22
3	CLRN1	150926851	150943843	4
4	MAP9	155347782	155375849	13
6	MCUR1	13790808	13814428	9
6	TRMT11	125986550	126038835	13
7	ING3	120950896	120956170	5
14	SLC8A3	70045946	70168421	7
19	IZUMO4	2096945	2099344	9
19	ZNF550	57546974	57559681	4
20	WFDC2	45469781	45480092	3
X	OGT	71533299	71573793	22
X	PNCK	153670456	153674174	11
1	OR4F16	685715	686653	1
1	MIB2	1615459	1630529	20
1	CFAP74	1876876	1912254	17
1	PRKCZ	2144338	2185008	13
1	RER1	2395790	2403123	6
1	HES5	2529468	2530163	3
1	PRDM16	3069259	3433810	17
1	MEGF6	3490527	3611267	37
1	HES3	6244365	6245506	3
1	PLEKHG5	6467562	6519510	22
1	PLEKHG5	6467562	6497322	22
1	RERE	8355086	8364132	9
1	UBE4B	10033670	10179955	28
1	CASZ1	10638941	10693888	18
1	DISP3	11500992	11536685	20
1	AGTRAP	11736208	11748592	5
1	CLCN6	11866319	11889359	12
1	CLCN6	11866319	11888274	11
1	CLCN6	11866319	11888274	11
1	AADACL3	12776343	12785962	3
1	AADACL3	12716176	12725995	4
1	PRAMEF12	12774867	12777598	3
1	PRAMEF10	12892915	12895846	3
1	PRAMEF22	13035542	13038380	3
1	PRAMEF21	13521972	13526872	3
1	PRAMEF14	13668904	13671690	3
1	PRAMEF19	13568111	13570737	3
1	PRAMEF17	13389657	13392501	3
1	PRAMEF20	13416354	13421257	3
1	PDPN	13583805	13615910	6
1	KAZN	14598997	15065796	8
1	KAZN	14960739	15065796	7
1	CLCNKA	16022619	16033657	19
1	FAM131C	16058436	16073441	7
1	SZRD1	16693759	16721634	3
1	CAPZB	19339529	19485437	9
1	NBL1	19643311	19657128	4
1	OTUD3	19882513	19907745	8
1	SH2D5	20721791	20726056	6
1	MYOM3	24057363	24108635	36
1	SEPN1	25800230	25815717	13
1	SEPN1	25800230	25815717	12
1	MTFR1L	25823104	25832025	6
1	FAM110D	26161291	26162106	1
1	UBXN11	26282298	26302882	13
1	UBXN11	26282298	26302882	10
1	UBXN11	26282298	26302882	14
1	TRNP1	26993786	26994469	1
1	THEMIS2	27872571	27885921	6
1	DNAJC8	28201247	28232997	9
1	PHACTR4	28407447	28496548	13
1	PHACTR4	28438384	28496548	13
1	RCC1	28529866	28538006	10
1	YTHDF2	28737120	28768951	5
1	COL16A1	31652650	31702192	70
1	KIAA1522	32741954	32772886	7
1	S100PBP	33291700	33299638	4
1	ZSCAN20	33479288	33495475	7
1	ZMYM1	35093987	35115258	9
1	RSPO1	37612754	37629660	5
1	EPHA10	37718371	37765065	17
1	INPP5B	37862314	37946307	23
1	CAP1	40059346	40071532	12
1	PPCS	42456565	42459925	3
1	PPCS	42457257	42459925	2
1	DPH2	43970175	43972538	5
1	ATP6V0B	43976114	43978006	6
1	SLC6A9	43997544	44017132	13
1	SLC6A9	43997544	44017132	14
1	HECTD3	45003491	45011256	21
1	ZSWIM5	45018453	45206349	14
1	MUTYH	45329305	45340253	16
1	MUTYH	45329305	45334504	15
1	MUTYH	45329305	45334504	15
1	TESK2	45344839	45457784	10
1	MMACHC	45500332	45509214	4
1	TMEM69	45691068	45693904	2
1	MAST2	45803895	46036065	29
1	ATPAF1	46635775	46668390	7
1	CYP4B1	46799081	46818813	12
1	STIL	47251135	47310318	16
1	OSBPL9	51617110	51787788	24
1	OSBPL9	51617110	51787788	23
1	OSBPL9	51750147	51787788	16
1	NRDC	51789235	51878614	31
1	FAM159A	52633493	52657039	3
1	SCP2	52927396	52993276	11
1	DIO1	53894210	53909998	4
1	DIO1	53894210	53909934	3
1	HSPB11	53921650	53940081	5
1	MROH7	54652926	54710186	22
1	MYSM1	58659996	58700051	20
1	ROR1	63774417	64142657	7
1	RAVER2	64745172	64830984	12
1	JAK1	64834561	64886263	24
1	MIER1	66930391	66986472	14
1	MIER1	66930391	66984899	13
1	LRRIQ3	74026812	74183683	7
1	NEXN	77916106	77942828	12
1	ADGRL4	78891153	79006653	15
1	COL24A1	85730545	86156395	60
1	ODF2L	86352190	86387026	17
1	CLCA4	86547119	86580344	14
1	CCDC18	93646087	93744033	28
1	RWDD3	95234230	95246869	4
1	DPH5	100990407	101025442	7
1	DPH5	100990407	101025442	7
1	PRMT6	107056715	107057842	1
1	SLC25A24	108136652	108200137	10
1	CLCC1	108934669	108950436	10
1	C1orf194	109106027	109113676	5
1	SYPL2	109466843	109479547	6
1	LRIF1	110947958	110950110	2
1	CHI3L2	111230908	111242363	8
1	CHIA	111310467	111320465	11
1	TMIGD3	111483686	111563951	6
1	HIPK1	113952811	113973511	14
1	SIKE1	114774270	114780606	5
1	PPIAL4G	148482757	148483251	1
1	NBPF11	146034391	146057326	19
1	FAM108A3P	144788194	144791365	2
1	NBPF11	148103895	148127002	20
1	NBPF16	148739734	148756683	15
1	HIST2H3D	149813270	149813680	1
1	APH1A	150266129	150268809	7
1	APH1A	150266521	150268809	6
1	TDRKH	151774451	151783021	12
1	TDRKH	151774451	151783021	12
1	TCHH	152107384	152114079	2
1	RPTN	152154743	152157888	2
1	NUP210L	153992834	154155043	40
1	TPM3	154157638	154183118	8
1	TPM3	154158968	154183118	8
1	TPM3	154158968	154183118	8
1	TPM3	154167936	154192017	10
1	C1orf43	154207452	154220406	7
1	ATP8B2	154328141	154337673	11
1	TDRD10	154506903	154547556	11
1	EFNA4	155063823	155069110	4
1	MUC1	155186134	155192842	5
1	MUC1	155186134	155192842	7
1	RUSC1	155321773	155330570	9
1	RUSC1	155321773	155330570	9
1	RUSC1	155324417	155330570	9
1	RAB25	156061400	156070286	5
1	RHBG	154605664	154621208	10
1	CD1E	158353988	158356895	6
1	CD1E	158353988	158356895	6
1	CD1E	158353988	158356895	6
1	CD1E	158353988	158356895	4
1	CD1E	158353988	158356569	5
1	CD1E	158353988	158356569	3
1	SPTA1	158611263	158686516	52
1	COPA	160290156	160343169	33
1	KLHDC9	161098535	161099757	3
1	KLHDC9	161069414	161070013	2
1	NR1I3	161229796	161238059	8
1	NR1I3	161229796	161236564	7
1	NR1I3	161229796	161236564	8
1	NR1I3	161229796	161236564	8
1	SDHC	161314405	161362539	5
1	SDHC	161314405	161362432	4
1	FCGR3B	161624514	161631093	5
1	LMX1A	165173116	165175241	2
1	MROH9	170945556	170998399	14
1	RABGAP1L	174877494	174957904	3
1	PAPPA2	176556322	176842453	22
1	PAPPA2	176556322	176690482	4
1	ABL2	179107717	179143043	12
1	KIAA1614	180913243	180945587	9
1	RGS8	182646734	182669648	5
1	DHX9	182842566	182887433	27
1	SMG7	183472620	183553200	23
1	TPR	186313970	186375027	51
1	PDC	186443978	186446481	2
1	RGS21	192343036	192366123	4
1	TROVE2	193069054	193091684	9
1	TROVE2	193069054	193091670	9
1	CFHR4	196888150	196918405	6
1	DENND1B	197552980	197775154	16
1	KISS1	204190483	204192875	2
1	FCAMR	206958649	206970124	7
1	CD46	207925557	207963648	12
1	CD46	207925557	207963648	10
1	ATF3	212615021	212619104	3
1	TATDN3	212791921	212815155	10
1	KCNK2	215005921	215235144	7
1	KCNK2	215083385	215235144	7
1	ESRRG	216506938	216723298	7
1	BPNT1	220058843	220079845	8
1	MIA3	222618110	222665618	28
1	SUSD4	223222191	223363424	8
1	DNAH14	224952702	224967714	6
1	SDE2	225985301	225999311	7
1	SIPA1L2	232399126	232515338	21
1	IRF2BP2	234607136	234609493	2
1	RBM34	235131712	235161225	11
1	GGPS1	235505346	235506086	1
1	HNRNPU	244854449	244864306	14
1	OR1C1	247757461	247758405	1
10	NET1	5412692	5456993	12
10	FAM208B	5720642	5763031	18
10	ITIH5	7654290	7748860	12
10	TAF3	7818709	8014750	7
10	CELF2	11165504	11329052	12
10	PHYH	13278300	13294540	6
10	BEND7	13441742	13500068	7
10	TMEM236	17752295	17796503	4
10	CACNB2	18141179	18539723	14
10	CACNB2	18340926	18539723	13
10	MSRB2	23095608	23120861	5
10	KIAA1217	24219795	24546323	17
10	ANKRD26	27005589	27100325	34
10	KIAA1462	30017882	30047811	3
10	ZNF239	43556702	43558078	1
10	TMEM72	44911512	44935133	5
10	PTPN20A	46551701	46640604	5
10	PTPN20A	46551701	46640604	10
10	PTPN20A	46551701	46605858	7
10	PTPN20A	46551732	46605858	5
10	FRMPD2P2	46657898	46675567	6
10	FRMPD2P2	46657898	46673614	5
10	FRMPD2B	48844799	48860513	5
10	C10orf128	49155884	49188335	6
10	C10orf53	49679697	49694601	3
10	AGAP8	51224989	51246408	7
10	FAM21A	50068005	50132944	31
10	TMEM26	61410321	61453080	6
10	ZNF365	62376193	62479895	4
10	JMJD1C	63168044	63465661	26
10	HERC4	67922930	68073107	24
10	RUFY2	68345767	68406861	18
10	STOX1	68827623	68892735	4
10	VPS26A	69124277	69171183	8
10	P4HA1	73008221	73074882	14
10	SFTPA2	79557208	79559482	4
10	GHITM	84141500	84152347	8
10	RGR	84245090	84258638	6
10	LDB3	86668691	86732975	13
10	LDB3	86668691	86699373	8
10	IFIT2	89302123	89307374	2
10	MYOF	93306962	93482193	53
10	MYOF	93306962	93482193	54
10	PLCE1	94031046	94325079	31
10	TBC1D12	94402613	94533095	13
10	ENTPD1	95711956	95866382	10
10	CC2D2B	96004227	96032007	8
10	OPALIN	96345940	96358895	4
10	NKX2-3	99533131	99535720	2
10	SLC25A28	99610848	99620334	4
10	PAX2	100746260	100827618	10
10	KCNIP2	101827352	101843567	9
10	C10orf76	101847527	102040113	25
10	NFKB2	102395959	102402375	22
10	NFKB2	102395959	102402375	22
10	CUEDC2	102423425	102425187	8
10	AS3MT	102869592	102900699	11
10	HSPA12A	116674780	116742468	12
10	CACUL1	118686127	118754761	9
10	RGS10	119500112	119536469	5
10	PLPP4	120457305	120589501	7
10	IKZF5	122993779	122998624	3
10	HMX3	123136050	123137730	2
10	NPS	127549368	127552638	3
10	PPP2R2D	133758824	133769466	3
10	ADGRA1	133088909	133129510	6
11	SCGB1C1	193099	194449	3
11	BET1L	205301	207320	4
11	IFITM2	308192	309164	2
11	IFITM1	314170	315112	2
11	IFITM3	319837	320812	2
11	TMEM80	695608	703149	5
11	CRACR2B	828607	831560	8
11	TSPAN4	862678	866629	6
11	BRSK2	1390284	1460988	20
11	KRTAP5-3	1607668	1608384	1
11	KRTAP5-5	1629840	1630553	1
11	TNNT3	1922874	1938491	15
11	TNNT3	1922874	1938491	14
11	TNNT3	1922874	1938491	14
11	IGF2-AS	2161873	2167676	2
11	INS-IGF2	2147611	2160970	3
11	NAP1L4	2949258	2979219	14
11	CARS	3001113	3057366	23
11	CARS	3022343	3063433	21
11	CARS	3001187	3057366	22
11	MRGPRE	3227860	3228798	1
11	ZNF195	3359117	3379039	4
11	NUP98	3712542	3782116	19
11	NUP98	3712542	3782116	19
11	OR52B4	4367350	4368294	1
11	OR52B6	5580876	5581883	1
11	TRIM22	5696232	5709647	7
11	OR56A3	5947346	5948293	1
11	AMPD3	10461519	10505883	14
11	EIF4G2	10797815	10807294	20
11	USP47	11842185	11956174	27
11	MICALCL	12292168	12358478	8
11	INSC	15112469	15246039	13
11	INSC	15149174	15246039	12
11	NUCB2	17295323	17331418	12
11	UEVLD	18532319	18588653	12
11	IGSF22	18704467	18724235	22
11	PTPN5	18728933	18771957	14
11	SVIP	22823118	22829747	4
11	BDNF	27657820	27699404	2
11	KCNA4	30010716	30012677	1
11	CCDC73	32602810	32760242	17
11	QSER1	32928026	32976473	11
11	DEPDC7	33015955	33033454	9
11	DEPDC7	33016539	33033454	9
11	HIPK3	33286414	33353567	15
11	ACCSL	44048036	44059919	14
11	DGKZ	46366256	46379946	31
11	C11orf49	46936805	47161193	8
11	MADD	47273914	47328680	33
11	PTPMT1	47565622	47571628	4
11	FNBP4	47717421	47767287	17
11	OR8U1	56375623	56376552	1
11	ZFP91-CNTF	58103330	58146828	12
11	GLYATL2	58834428	58839611	5
11	MPEG1	59210714	59212864	1
11	MS4A3	60066968	60070232	3
11	MS4A14	60396578	60417007	4
11	MS4A13	60518083	60542574	4
11	FTH1	61964726	61967424	4
11	GANAB	62625814	62646598	25
11	METTL12	62665879	62667050	2
11	UQCC3	62671745	62672113	2
11	HNRNPUL2	62715298	62727155	14
11	SLC22A10	63290165	63311033	10
11	RARRES3	63536868	63546255	4
11	ATL3	63629318	63671334	13
11	RTN3	63681636	63758200	8
11	MARK2	63895203	63909236	17
11	DNAJC4	64230854	64234183	6
11	ESRRA	64307179	64315965	6
11	SAC3D1	65041292	65044726	2
11	TM7SF2	65112015	65116052	10
11	SLC25A45	65376406	65381950	6
11	SLC25A45	65376406	65379892	4
11	SCYL1	65525153	65538565	18
11	KCNK7	65593419	65595771	2
11	PELI3	66468128	66476166	6
11	RBM4	66639711	66644131	2
11	RPS6KB2	67428545	67435168	15
11	TMEM134	67464613	67469191	6
11	GSTP1	67583843	67586576	7
11	CTTN	70407297	70435161	16
11	KRTAP5-7	71527300	71527797	1
11	KRTAP5-8	71538055	71538618	1
11	KRTAP5-10	71565587	71566195	1
11	KRTAP5-11	71582366	71582836	1
11	FAM86C1	71787536	71799646	5
11	ARAP1	72685663	72727127	33
11	STARD10	72754896	72781180	6
11	FAM168A	73407530	73468473	6
11	RNF169	74748880	74836729	6
11	ALG8	78102893	78139587	13
11	USP35	78196245	78213812	10
11	PRCP	82824905	82900401	10
11	DLG2	83459817	84923117	23
11	CREBZF	85663810	85664874	1
11	SYTL2	85695194	85718791	9
11	ENDOD1	95089927	95129578	2
11	FAM76B	95771560	95789477	10
11	TMEM123	102398866	102452622	5
11	PDGFD	103909693	104163926	7
11	CASP4	104944752	104954839	7
11	CARD16	105043525	105045296	3
11	GRIA4	105610997	105974554	15
11	GRIA4	105610997	105911907	10
11	SLC35F2	107792614	107858766	8
11	NPAT	108158941	108222535	18
11	KDELC2	108474826	108498365	8
11	C11orf88	111514784	111536826	7
